Product category,Product sub category,Packaging material,Strength,Biodegradability score,CO2 emission score,Recyclability %,Weight Capacity (kg),CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Strength_Encoded,Fragility,Product_Category_Encoded,Packaging_Material_Encoded
Bespoke Horology,Mainspring,Recycled Aluminum,high,0.01,0.14,0.96,0.0152263924135168,0.0056,0.0010688042752171,0.0628155339805825,3,0,11,79
Bespoke Horology,Mainspring,Felted Wool,medium,1,0.22,0.02,0.511286229464405,0.2156,0.022311289245157,0.0430097087378641,2,0,11,33
Bespoke Horology,Mainspring,Solid Bleached Sulfate (SBS),medium,0.83,0.53,0.85,0.918525444103112,0.0795,0.0171008684034736,0.0301941747572816,2,0,11,96
Bespoke Horology,Mainspring,Cork,low,1,0.04,0,0.845465473487378,0.04,0.169405477621911,0.194174757281553,1,0,11,26
Bespoke Horology,Mainspring,Hardwood,high,0.97,0.23,0,0.60852143715774,0.23,0.0253841015364061,0.0392233009708738,3,0,11,40
Bespoke Horology,Mainspring,Lead-Free Glass (Crystal),high,0,0.51,0.88,0.208494724188594,0.0612,0.00400801603206413,0.0164077669902913,3,0,11,49
Bespoke Horology,Watch Case,Recycled Aluminum,high,0,0.13,1,0.322024843061306,0,0.0231128924515698,0.0693203883495146,3,0,11,79
Bespoke Horology,Watch Case,Felted Wool,medium,1,0.27,0,0.584212635234406,0.27,0.0209752839011356,0.0346601941747573,2,0,11,33
Bespoke Horology,Watch Case,Solid Bleached Sulfate (SBS),medium,0.78,0.55,0.88,0.91278215573661,0.066,0.0162992651970608,0.0287378640776699,2,0,11,96
Bespoke Horology,Watch Case,Cork,low,1,0.07,0,0.95432082275945,0.07,0.119572478289913,0.121359223300971,1,0,11,26
Bespoke Horology,Watch Case,Hardwood,high,1,0.28,0,0.135301188727127,0.28,0.00467601870407482,0.033495145631068,3,0,11,40
Bespoke Horology,Watch Case,Lead-Free Glass (Crystal),high,0,0.47,0.9,0.259516495258448,0.047,0.00547762191048764,0.018252427184466,3,0,11,49
Bespoke Horology,Leather Strap,Recycled Aluminum,high,0,0.15,1,0.683451315613731,0,0.0428857715430862,0.0606796116504854,3,0,11,79
Bespoke Horology,Leather Strap,Felted Wool,medium,0.98,0.26,0,0.380659810337919,0.26,0.0141616566466266,0.0352427184466019,2,0,11,33
Bespoke Horology,Leather Strap,Solid Bleached Sulfate (SBS),medium,0.83,0.52,0.82,0.928275677841592,0.0936,0.01750167000668,0.0301941747572816,2,0,11,96
Bespoke Horology,Leather Strap,Cork,low,1,0.03,0,0.446774408975558,0.03,0.112090848363393,0.242718446601942,1,0,11,26
Bespoke Horology,Leather Strap,Hardwood,high,1,0.22,0,0.175103512755443,0.22,0.00774883099532398,0.0422330097087379,3,0,11,40
Bespoke Horology,Leather Strap,Lead-Free Glass (Crystal),high,0.01,0.51,0.93,0.886870575664485,0.0357,0.0171008684034736,0.0175728155339806,3,0,11,49
Bespoke Horology,Sapphire Glass,Recycled Aluminum,high,0,0.17,0.95,0.510885534927207,0.0085,0.0284569138276553,0.0512621359223301,3,1,11,79
Bespoke Horology,Sapphire Glass,Felted Wool,medium,1,0.26,0,0.282623213570188,0.26,0.0105544422177689,0.0359223300970874,2,1,11,33
Bespoke Horology,Sapphire Glass,Solid Bleached Sulfate (SBS),medium,0.8,0.56,0.83,0.913449979965273,0.0952,0.0160320641282565,0.0277669902912621,2,1,11,96
Bespoke Horology,Sapphire Glass,Cork,low,1,0.03,0,0.303860024041672,0.03,0.0764195056780227,0.242718446601942,1,1,11,26
Bespoke Horology,Sapphire Glass,Hardwood,high,1,0.25,0,0.229197275277147,0.25,0.00881763527054108,0.037378640776699,3,1,11,40
Bespoke Horology,Sapphire Glass,Lead-Free Glass (Crystal),high,0.02,0.52,0.93,0.50126886603446,0.0364,0.00948563794255177,0.017378640776699,3,1,11,49
Bespoke Horology,Hands Set,Recycled Aluminum,high,0,0.18,0.96,0.962468278349139,0.0072,0.0507682030728123,0.0490291262135922,3,0,11,79
Bespoke Horology,Hands Set,Felted Wool,medium,1,0.22,0.03,0.374782957125685,0.2134,0.0164328657314629,0.043495145631068,2,0,11,33
Bespoke Horology,Hands Set,Solid Bleached Sulfate (SBS),medium,0.82,0.55,0.87,0.0702551088553493,0.0715,0.00133600534402138,0.0293203883495146,2,0,11,96
Bespoke Horology,Hands Set,Cork,low,1,0.05,0.03,0.245358621610792,0.0485,0.0411489645958584,0.166699029126214,1,0,11,26
Bespoke Horology,Hands Set,Hardwood,high,1,0.28,0,0.692266595432082,0.28,0.0239144956579826,0.033495145631068,3,0,11,40
Bespoke Horology,Hands Set,Lead-Free Glass (Crystal),high,0,0.49,0.91,0.503673033257647,0.0441,0.0101536406145625,0.0176699029126214,3,0,11,49
Bespoke Horology,Buckle,Recycled Aluminum,high,0.02,0.18,0.99,0.547615867503673,0.0018,0.0288577154308617,0.0516504854368932,3,0,11,79
Bespoke Horology,Buckle,Felted Wool,medium,1,0.22,0,0.885534927207159,0.22,0.0386105544422178,0.0422330097087379,2,0,11,33
Bespoke Horology,Buckle,Solid Bleached Sulfate (SBS),medium,0.82,0.57,0.88,0.665820755977027,0.0684,0.0114896459585838,0.0284466019417476,2,0,11,96
Bespoke Horology,Buckle,Cork,low,0.99,0.07,0,0.992921063176172,0.07,0.12438209752839,0.120194174757282,1,0,11,26
Bespoke Horology,Buckle,Hardwood,high,1,0.26,0,0.033658341124616,0.26,0.00133600534402138,0.0359223300970874,3,0,11,40
Bespoke Horology,Buckle,Lead-Free Glass (Crystal),high,0,0.47,0.91,0.43715774008281,0.0423,0.00908483633934536,0.0184466019417476,3,0,11,49
Bespoke Horology,Movement Gear,Recycled Aluminum,high,0,0.13,0.99,0.942299986643516,0.0013,0.0674682698730795,0.0686407766990291,3,0,11,79
Bespoke Horology,Movement Gear,Felted Wool,medium,1,0.25,0.01,0.322158407907039,0.2475,0.0124248496993988,0.0376699029126214,2,0,11,33
Bespoke Horology,Movement Gear,Solid Bleached Sulfate (SBS),medium,0.79,0.55,0.83,0.393348470682516,0.0935,0.00708082832331329,0.0280582524271845,2,0,11,96
Bespoke Horology,Movement Gear,Cork,low,0.97,0.08,0,0.0482169093094698,0.08,0.00547762191048764,0.104660194174757,1,0,11,26
Bespoke Horology,Movement Gear,Hardwood,high,1,0.22,0.01,0.664351542673968,0.2178,0.0289913159652639,0.042621359223301,3,0,11,40
Bespoke Horology,Movement Gear,Lead-Free Glass (Crystal),high,0,0.48,0.87,0.0188326432482971,0.0624,0.000400801603206413,0.0172815533980583,3,0,11,49
Renewable Infrastructure,Wind Tower Bolt,Reinforced Plywood Box,high,0.92,0.34,0.2,0.154668091358355,0.272,0.00440881763527054,0.0310679611650485,3,0,82,90
Renewable Infrastructure,Wind Tower Bolt,Nylon (PA),high,0.03,0.88,0.31,0.959796981434487,0.6072,0.0108216432865731,0.00368932038834951,3,0,82,57
Renewable Infrastructure,Wind Tower Bolt,Double-Wall Corrugated,high,0.86,0.53,0.95,0.817149726192066,0.0265,0.0152304609218437,0.0325242718446602,3,0,82,30
Renewable Infrastructure,Wind Tower Bolt,Recycled Steel,high,0,0.22,0.98,0.389207960464806,0.0044,0.0169672678690715,0.0413592233009709,3,0,82,88
Renewable Infrastructure,Wind Tower Bolt,Anodized Aluminum,high,0,0.73,0.97,0.182983838653666,0.0219,0.00253841015364061,0.0127184466019417,3,0,82,3
Renewable Infrastructure,Solar Rack,Reinforced Plywood Box,high,0.91,0.37,0.17,0.835982369440363,0.3071,0.0220440881763527,0.0275728155339806,3,0,82,90
Renewable Infrastructure,Solar Rack,Nylon (PA),high,0,0.82,0.3,0.794977961800454,0.574,0.00961923847695391,0.00349514563106796,3,0,82,57
Renewable Infrastructure,Solar Rack,Double-Wall Corrugated,high,0.82,0.49,0.9,0.97074929878456,0.049,0.0195056780227121,0.0333980582524272,3,0,82,30
Renewable Infrastructure,Solar Rack,Recycled Steel,high,0,0.17,0.92,0.396954721517297,0.0136,0.0221776887107548,0.0496116504854369,3,0,82,88
Renewable Infrastructure,Solar Rack,Anodized Aluminum,high,0.02,0.75,0.98,0.85481501268866,0.015,0.0112224448897796,0.0128155339805825,3,0,82,3
Renewable Infrastructure,Cable Tray,Reinforced Plywood Box,high,0.9,0.35,0.18,0.394951248831308,0.287,0.0109552438209753,0.029126213592233,3,0,82,90
Renewable Infrastructure,Cable Tray,Nylon (PA),high,0,0.87,0.32,0.336716976091893,0.5916,0.00387441549766199,0.00349514563106796,3,0,82,57
Renewable Infrastructure,Cable Tray,Double-Wall Corrugated,high,0.83,0.53,0.95,0.778950180312542,0.0265,0.0144288577154309,0.0320388349514563,3,0,82,30
Renewable Infrastructure,Cable Tray,Recycled Steel,high,0.02,0.2,0.98,0.967276612795512,0.004,0.0460921843687375,0.0462135922330097,3,0,82,88
Renewable Infrastructure,Cable Tray,Anodized Aluminum,high,0,0.74,0.95,0.972485641779084,0.037,0.0129592518370073,0.0123300970873786,3,0,82,3
Renewable Infrastructure,Inverter Housing,Reinforced Plywood Box,high,0.92,0.37,0.2,0.141178041939362,0.296,0.00374081496325985,0.0286407766990291,3,0,82,90
Renewable Infrastructure,Inverter Housing,Nylon (PA),high,0,0.86,0.28,0.711099238680379,0.6192,0.00814963259853039,0.00310679611650485,3,0,82,57
Renewable Infrastructure,Inverter Housing,Double-Wall Corrugated,high,0.86,0.51,0.89,0.80552958461333,0.0561,0.015497661990648,0.0327184466019417,3,0,82,30
Renewable Infrastructure,Inverter Housing,Recycled Steel,high,0,0.17,0.98,0.008414585281154,0.0034,0.00053440213760855,0.0528155339805825,3,0,82,88
Renewable Infrastructure,Inverter Housing,Anodized Aluminum,high,0.02,0.77,0.97,0.825297181781755,0.0231,0.0105544422177689,0.0123300970873786,3,0,82,3
Renewable Infrastructure,Grid Switch,Reinforced Plywood Box,high,0.92,0.33,0.21,0.492720715907573,0.2607,0.014562458249833,0.0322330097087379,3,0,82,90
Renewable Infrastructure,Grid Switch,Nylon (PA),high,0.02,0.83,0.27,0.522505676505944,0.6059,0.00627922511690047,0.00339805825242718,3,0,82,57
Renewable Infrastructure,Grid Switch,Double-Wall Corrugated,high,0.85,0.5,0.93,0.455188994256712,0.035,0.00895123580494322,0.0338834951456311,3,0,82,30
Renewable Infrastructure,Grid Switch,Recycled Steel,high,0.03,0.18,0.92,0.345265126218779,0.0144,0.0183032732130929,0.0485436893203883,3,0,82,88
Renewable Infrastructure,Grid Switch,Anodized Aluminum,high,0.01,0.78,0.95,0.375317216508615,0.039,0.00480961923847695,0.0118446601941748,3,0,82,3
Renewable Infrastructure,Battery Rack,Reinforced Plywood Box,high,0.88,0.38,0.2,0.211566715640444,0.304,0.00547762191048764,0.0268932038834951,3,0,82,90
Renewable Infrastructure,Battery Rack,Nylon (PA),high,0.01,0.86,0.29,0.551489248029919,0.6106,0.00641282565130261,0.00330097087378641,3,0,82,57
Renewable Infrastructure,Battery Rack,Double-Wall Corrugated,high,0.86,0.51,0.95,0.0428743154801656,0.0255,0.000801603206412826,0.0337864077669903,3,0,82,30
Renewable Infrastructure,Battery Rack,Recycled Steel,high,0.01,0.2,0.94,0.25550954988647,0.012,0.0122912491649967,0.0438834951456311,3,0,82,88
Renewable Infrastructure,Battery Rack,Anodized Aluminum,high,0,0.73,0.97,0.159476425804728,0.0219,0.0021376085504342,0.0127184466019417,3,0,82,3
Renewable Infrastructure,Cooling Pipe,Reinforced Plywood Box,high,0.9,0.37,0.19,0.626686256177374,0.2997,0.0165664662658651,0.0278640776699029,3,0,82,90
Renewable Infrastructure,Cooling Pipe,Nylon (PA),high,0.02,0.85,0.27,0.716575397355416,0.6205,0.00841683366733467,0.00330097087378641,3,0,82,57
Renewable Infrastructure,Cooling Pipe,Double-Wall Corrugated,high,0.85,0.52,0.89,0.0369974622679311,0.0572,0.000668002672010688,0.0318446601941748,3,0,82,30
Renewable Infrastructure,Cooling Pipe,Recycled Steel,high,0.03,0.2,0.92,0.81835180980366,0.016,0.0390113560454242,0.0438834951456311,3,0,82,88
Renewable Infrastructure,Cooling Pipe,Anodized Aluminum,high,0,0.77,0.96,0.835448110057433,0.0308,0.010688042752171,0.0119417475728155,3,0,82,3
Renewable Infrastructure,Transformer Core,Reinforced Plywood Box,high,0.87,0.36,0.23,0.681047148390544,0.2772,0.018436873747495,0.0288349514563107,3,0,82,90
Renewable Infrastructure,Transformer Core,Nylon (PA),high,0,0.86,0.33,0.0145585681848537,0.5762,0.000133600534402138,0.00368932038834951,3,0,82,57
Renewable Infrastructure,Transformer Core,Double-Wall Corrugated,high,0.82,0.53,0.92,0.661279551222119,0.0424,0.0122912491649967,0.0312621359223301,3,0,82,30
Renewable Infrastructure,Transformer Core,Recycled Steel,high,0,0.21,0.98,0.763189528516095,0.0042,0.0347361389445558,0.0432038834951456,3,0,82,88
Renewable Infrastructure,Transformer Core,Anodized Aluminum,high,0.03,0.72,0.93,0.000667824228663016,0.0504,0,0.0128155339805825,3,0,82,3
Renewable Infrastructure,Junction Box,Reinforced Plywood Box,high,0.93,0.34,0.2,0.339521837852277,0.272,0.00975283901135605,0.0313592233009709,3,0,82,90
Renewable Infrastructure,Junction Box,Nylon (PA),high,0.01,0.88,0.33,0.956724989982637,0.5896,0.0108216432865731,0.00368932038834951,3,0,82,57
Renewable Infrastructure,Junction Box,Double-Wall Corrugated,high,0.87,0.52,0.91,0.918391879257379,0.0468,0.0173680694722779,0.032621359223301,3,0,82,30
Renewable Infrastructure,Junction Box,Recycled Steel,high,0.02,0.23,0.98,0.619607319353546,0.0046,0.0259185036740147,0.0404854368932039,3,0,82,88
Renewable Infrastructure,Junction Box,Anodized Aluminum,high,0.01,0.75,0.95,0.433952183785228,0.0375,0.00574482297929192,0.0122330097087379,3,0,82,3
Renewable Infrastructure,Busbar,Reinforced Plywood Box,high,0.9,0.34,0.21,0.31962067583812,0.2686,0.00921843687374749,0.0307766990291262,3,0,82,90
Renewable Infrastructure,Busbar,Nylon (PA),high,0,0.83,0.31,0.27861626819821,0.5727,0.00334001336005344,0.00359223300970874,3,0,82,57
Renewable Infrastructure,Busbar,Double-Wall Corrugated,high,0.85,0.48,0.89,0.580205689862428,0.0528,0.0118904475617902,0.0344660194174757,3,0,82,30
Renewable Infrastructure,Busbar,Recycled Steel,high,0,0.21,0.92,0.315747295311874,0.0168,0.0144288577154309,0.0405825242718447,3,0,82,88
Renewable Infrastructure,Busbar,Anodized Aluminum,high,0,0.76,0.96,0.0117537064244691,0.0304,0.000133600534402138,0.0121359223300971,3,0,82,3
Industrial Robotics,Cobot Arm,Nylon (PA),high,0.01,0.85,0.32,0.0192333377854949,0.578,0.000267201068804275,0.00368932038834951,3,0,51,57
Industrial Robotics,Cobot Arm,Double-Wall Corrugated,high,0.82,0.51,0.89,0.0609055696540671,0.0561,0.00120240480961924,0.0319417475728155,3,0,51,30
Industrial Robotics,Cobot Arm,ABS Plastic,high,0,0.96,0.14,0.797248564177909,0.8256,0.00828323313293253,0.00135922330097087,3,0,51,0
Industrial Robotics,Cobot Arm,VCI Paper (Anti-Corrosion),medium,0.88,0.54,0.77,0.258848671029785,0.1242,0.00467601870407482,0.029126213592233,2,0,51,107
Industrial Robotics,End Effector,Nylon (PA),high,0,0.84,0.31,0.994123146787766,0.5796,0.0117568470273881,0.00349514563106796,3,0,51,57
Industrial Robotics,End Effector,Double-Wall Corrugated,high,0.88,0.5,0.95,0.666355015359957,0.025,0.0130928523714095,0.0348543689320388,3,0,51,30
Industrial Robotics,End Effector,ABS Plastic,high,0.01,0.92,0.13,0.144784292774142,0.8004,0.00160320641282565,0.00145631067961165,3,0,51,0
Industrial Robotics,End Effector,VCI Paper (Anti-Corrosion),medium,0.87,0.55,0.79,0.911713636970749,0.1155,0.0162992651970608,0.0287378640776699,2,0,51,107
Industrial Robotics,Pneumatic Valve,Nylon (PA),high,0,0.88,0.29,0.604247362094297,0.6248,0.00681362725450902,0.00320388349514563,3,0,51,57
Industrial Robotics,Pneumatic Valve,Double-Wall Corrugated,high,0.88,0.5,0.9,0.637905703218913,0.05,0.0125584502338009,0.0338834951456311,3,0,51,30
Industrial Robotics,Pneumatic Valve,ABS Plastic,high,0,0.95,0.18,0.897689328168826,0.779,0.00935203740814963,0.00184466019417476,3,0,51,0
Industrial Robotics,Pneumatic Valve,VCI Paper (Anti-Corrosion),medium,0.83,0.53,0.79,0.0658474689461734,0.1113,0.00120240480961924,0.029126213592233,2,0,51,107
Industrial Robotics,Encoder,Nylon (PA),high,0.01,0.86,0.29,0.560705222385468,0.6106,0.00641282565130261,0.00330097087378641,3,0,51,57
Industrial Robotics,Encoder,Double-Wall Corrugated,high,0.82,0.48,0.91,0.737010818752504,0.0432,0.0150968603874416,0.0342718446601942,3,0,51,30
Industrial Robotics,Encoder,ABS Plastic,high,0.02,0.91,0.15,0.0130893548817951,0.7735,0.000133600534402138,0.00174757281553398,3,0,51,0
Industrial Robotics,Encoder,VCI Paper (Anti-Corrosion),medium,0.88,0.52,0.8,0.150394016294911,0.104,0.00280561122244489,0.0307766990291262,2,0,51,107
Industrial Robotics,Robot Base,Nylon (PA),high,0,0.85,0.29,0.61773741151329,0.6035,0.00721442885771543,0.00330097087378641,3,0,51,57
Industrial Robotics,Robot Base,Double-Wall Corrugated,high,0.87,0.53,0.95,0.798584212635234,0.0265,0.0148296593186373,0.0327184466019417,3,0,51,30
Industrial Robotics,Robot Base,ABS Plastic,high,0,0.97,0.13,0.797515693869374,0.8439,0.00814963259853039,0.0012621359223301,3,0,51,0
Industrial Robotics,Robot Base,VCI Paper (Anti-Corrosion),medium,0.84,0.55,0.78,0.276078536129291,0.121,0.00494321977287909,0.0280582524271845,2,0,51,107
Industrial Robotics,Logic Controller,Nylon (PA),high,0,0.87,0.29,0.211967410177641,0.6177,0.00240480961923848,0.00320388349514563,3,0,51,57
Industrial Robotics,Logic Controller,Double-Wall Corrugated,high,0.88,0.49,0.93,0.965006010418058,0.0343,0.01937207748831,0.0351456310679612,3,0,51,30
Industrial Robotics,Logic Controller,ABS Plastic,high,0,0.91,0.14,0.647789501803125,0.7826,0.00708082832331329,0.00145631067961165,3,0,51,0
Industrial Robotics,Logic Controller,VCI Paper (Anti-Corrosion),medium,0.85,0.58,0.81,0.843595565647122,0.1102,0.0142952571810287,0.0272815533980583,2,0,51,107
Industrial Robotics,Servo Drive,Nylon (PA),high,0,0.85,0.3,0.164151195405369,0.595,0.00187040748162993,0.00339805825242718,3,0,51,57
Industrial Robotics,Servo Drive,Double-Wall Corrugated,high,0.87,0.48,0.91,0.185120876185388,0.0432,0.00387441549766199,0.0352427184466019,3,0,51,30
Industrial Robotics,Servo Drive,ABS Plastic,high,0,0.97,0.14,0.574729531187392,0.8342,0.00587842351369406,0.00135922330097087,3,0,51,0
Industrial Robotics,Servo Drive,VCI Paper (Anti-Corrosion),medium,0.83,0.57,0.79,0.449846400427408,0.1197,0.00774883099532398,0.0270873786407767,2,0,51,107
Industrial Robotics,Vision System,Nylon (PA),high,0,0.88,0.29,0.49766261519968,0.6248,0.00561122244488978,0.00320388349514563,3,0,51,57
Industrial Robotics,Vision System,Double-Wall Corrugated,high,0.82,0.53,0.95,0.928542807533057,0.0265,0.0172344689378758,0.0318446601941748,3,0,51,30
Industrial Robotics,Vision System,ABS Plastic,high,0.03,0.94,0.16,0.427140376652865,0.7896,0.00454241816967268,0.00194174757281553,3,0,51,0
Industrial Robotics,Vision System,VCI Paper (Anti-Corrosion),medium,0.84,0.55,0.79,0.562441565379992,0.1155,0.0100200400801603,0.028252427184466,2,0,51,107
Industrial Robotics,Bellows,Nylon (PA),high,0,0.82,0.32,0.422999866435154,0.5576,0.00507682030728123,0.00378640776699029,3,0,51,57
Industrial Robotics,Bellows,Double-Wall Corrugated,high,0.85,0.53,0.95,0.743021236810472,0.0265,0.0137608550434202,0.0323300970873786,3,0,51,30
Industrial Robotics,Bellows,ABS Plastic,high,0.03,0.91,0.18,0.383331107252571,0.7462,0.00414161656646627,0.00223300970873786,3,0,51,0
Industrial Robotics,Bellows,VCI Paper (Anti-Corrosion),medium,0.83,0.57,0.8,0.215440096166689,0.114,0.00374081496325985,0.0272815533980583,2,0,51,107
Industrial Robotics,Power Supply,Nylon (PA),high,0,0.83,0.28,0.775611059169227,0.5976,0.00921843687374749,0.00320388349514563,3,0,51,57
Industrial Robotics,Power Supply,Double-Wall Corrugated,high,0.83,0.48,0.93,0.347535728596234,0.0336,0.00708082832331329,0.0348543689320388,3,0,51,30
Industrial Robotics,Power Supply,ABS Plastic,high,0.01,0.96,0.15,0.725524242019501,0.816,0.00748162992651971,0.00155339805825243,3,0,51,0
Industrial Robotics,Power Supply,VCI Paper (Anti-Corrosion),medium,0.85,0.53,0.81,0.885668492052892,0.1007,0.0164328657314629,0.0298058252427184,2,0,51,107
EV Charging Tech,Charging Cable,Polycarbonate (PC),high,0,0.87,0.2,0.839989314812341,0.696,0.00961923847695391,0.00223300970873786,3,0,26,75
EV Charging Tech,Charging Cable,Recycled HDPE (rHDPE),high,0.04,0.42,0.91,0.254307466274877,0.0378,0.00601202404809619,0.0214563106796116,3,0,26,82
EV Charging Tech,Charging Cable,Double-Wall Corrugated,high,0.88,0.49,0.92,0.0114865767330039,0.0392,0.000267201068804275,0.0349514563106796,3,0,26,30
EV Charging Tech,Charging Cable,Recycled Steel,high,0,0.21,0.94,0.772004808334446,0.0126,0.0351369405477622,0.0414563106796116,3,0,26,88
EV Charging Tech,Charging Cable,Anodized Aluminum,high,0.01,0.72,0.94,0.561640176305596,0.0432,0.00774883099532398,0.012621359223301,3,0,26,3
EV Charging Tech,Coolant Pump,Polycarbonate (PC),high,0,0.89,0.23,0.162014157873648,0.6853,0.00187040748162993,0.00252427184466019,3,0,26,75
EV Charging Tech,Coolant Pump,Recycled HDPE (rHDPE),high,0.02,0.45,0.91,0.722719380259116,0.0405,0.0157648630594522,0.0196116504854369,3,0,26,82
EV Charging Tech,Coolant Pump,Double-Wall Corrugated,high,0.84,0.49,0.9,0.240550287164418,0.049,0.00480961923847695,0.0337864077669903,3,0,26,30
EV Charging Tech,Coolant Pump,Recycled Steel,high,0,0.22,0.96,0.584346200080139,0.0088,0.0255177020708083,0.0404854368932039,3,0,26,88
EV Charging Tech,Coolant Pump,Anodized Aluminum,high,0.01,0.74,0.92,0.0412715373313744,0.0592,0.00053440213760855,0.0120388349514563,3,0,26,3
EV Charging Tech,Power Module,Polycarbonate (PC),high,0,0.93,0.17,0.172298650995058,0.7719,0.00187040748162993,0.00174757281553398,3,0,26,75
EV Charging Tech,Power Module,Recycled HDPE (rHDPE),high,0.08,0.43,0.94,0.263256310938961,0.0258,0.00601202404809619,0.0225242718446602,3,0,26,82
EV Charging Tech,Power Module,Double-Wall Corrugated,high,0.86,0.5,0.95,0.610524909843729,0.025,0.0120240480961924,0.0344660194174757,3,0,26,30
EV Charging Tech,Power Module,Recycled Steel,high,0.02,0.19,0.92,0.209162548417257,0.0152,0.0105544422177689,0.0456310679611651,3,0,26,88
EV Charging Tech,Power Module,Anodized Aluminum,high,0.02,0.74,0.95,0.871777748096701,0.037,0.011623246492986,0.0125242718446602,3,0,26,3
EV Charging Tech,Plug Head,Polycarbonate (PC),high,0.02,0.93,0.2,0.85120876185388,0.744,0.00908483633934536,0.00223300970873786,3,0,26,75
EV Charging Tech,Plug Head,Recycled HDPE (rHDPE),high,0.05,0.46,0.89,0.690263122746093,0.0506,0.0146960587842351,0.0194174757281553,3,0,26,82
EV Charging Tech,Plug Head,Double-Wall Corrugated,high,0.82,0.47,0.93,0.129557900360625,0.0329,0.00267201068804275,0.0354368932038835,3,0,26,30
EV Charging Tech,Plug Head,Recycled Steel,high,0.01,0.17,0.92,0.312007479631361,0.0136,0.0173680694722779,0.0501941747572816,3,0,26,88
EV Charging Tech,Plug Head,Anodized Aluminum,high,0,0.78,0.98,0.79938560170963,0.0156,0.0101536406145625,0.0120388349514563,3,0,26,3
EV Charging Tech,Control Board,Polycarbonate (PC),high,0,0.88,0.18,0.466007746761053,0.7216,0.00521042084168337,0.00194174757281553,3,0,26,75
EV Charging Tech,Control Board,Recycled HDPE (rHDPE),high,0.06,0.44,0.9,0.304928542807533,0.044,0.00681362725450902,0.0206796116504854,3,0,26,82
EV Charging Tech,Control Board,Double-Wall Corrugated,high,0.88,0.48,0.93,0.798450647789502,0.0336,0.0162992651970608,0.0358252427184466,3,0,26,30
EV Charging Tech,Control Board,Recycled Steel,high,0,0.17,0.98,0.86456524642714,0.0034,0.0480961923847695,0.0528155339805825,3,0,26,88
EV Charging Tech,Control Board,Anodized Aluminum,high,0,0.78,0.96,0.941097903031922,0.0312,0.0118904475617902,0.0118446601941748,3,0,26,3
EV Charging Tech,Display Panel,Polycarbonate (PC),high,0,0.87,0.2,0.179110458127421,0.696,0.00200400801603206,0.00223300970873786,3,0,26,75
EV Charging Tech,Display Panel,Recycled HDPE (rHDPE),high,0.05,0.47,0.92,0.00574328836650194,0.0376,0.000133600534402138,0.0196116504854369,3,0,26,82
EV Charging Tech,Display Panel,Double-Wall Corrugated,high,0.86,0.47,0.89,0.247362094296781,0.0517,0.00521042084168337,0.0354368932038835,3,0,26,30
EV Charging Tech,Display Panel,Recycled Steel,high,0.03,0.17,0.94,0.172432215840791,0.0102,0.00961923847695391,0.0523300970873786,3,0,26,88
EV Charging Tech,Display Panel,Anodized Aluminum,high,0,0.76,0.97,0.979297448911447,0.0228,0.0126920507682031,0.0122330097087379,3,0,26,3
EV Charging Tech,Internal Fan,Polycarbonate (PC),high,0.02,0.9,0.21,0.487645251769734,0.711,0.00534402137608551,0.00242718446601942,3,0,26,75
EV Charging Tech,Internal Fan,Recycled HDPE (rHDPE),high,0.06,0.43,0.91,0.394149859756912,0.0387,0.00895123580494322,0.0213592233009709,3,0,26,82
EV Charging Tech,Internal Fan,Double-Wall Corrugated,high,0.88,0.49,0.92,0.751836516628823,0.0392,0.0150968603874416,0.0349514563106796,3,0,26,30
EV Charging Tech,Internal Fan,Recycled Steel,high,0,0.21,0.95,0.537464939227995,0.0105,0.0244488977955912,0.0419417475728155,3,0,26,88
EV Charging Tech,Internal Fan,Anodized Aluminum,high,0,0.73,0.97,0.548417256578069,0.0219,0.00748162992651971,0.0127184466019417,3,0,26,3
EV Charging Tech,Mounting Bracket,Polycarbonate (PC),high,0,0.91,0.21,0.651930012020836,0.7189,0.00708082832331329,0.00223300970873786,3,0,26,75
EV Charging Tech,Mounting Bracket,Recycled HDPE (rHDPE),high,0.02,0.46,0.93,0.906504607987178,0.0322,0.01937207748831,0.0196116504854369,3,0,26,82
EV Charging Tech,Mounting Bracket,Double-Wall Corrugated,high,0.83,0.49,0.91,0.208094029651396,0.0441,0.00414161656646627,0.0337864077669903,3,0,26,30
EV Charging Tech,Mounting Bracket,Recycled Steel,high,0,0.19,0.93,0.606250834780286,0.0133,0.0304609218436874,0.0451456310679612,3,0,26,88
EV Charging Tech,Mounting Bracket,Anodized Aluminum,high,0.01,0.74,0.96,0.776546013089355,0.0296,0.0104208416833667,0.0125242718446602,3,0,26,3
EV Charging Tech,Seal Gasket,Polycarbonate (PC),high,0,0.87,0.2,0.882863630292507,0.696,0.0100200400801603,0.00223300970873786,3,0,26,75
EV Charging Tech,Seal Gasket,Recycled HDPE (rHDPE),high,0.08,0.42,0.94,0.956858554828369,0.0252,0.022311289245157,0.0230097087378641,3,0,26,82
EV Charging Tech,Seal Gasket,Double-Wall Corrugated,high,0.82,0.51,0.91,0.33604915186323,0.0459,0.00654642618570474,0.0323300970873786,3,0,26,30
EV Charging Tech,Seal Gasket,Recycled Steel,high,0.01,0.19,0.97,0.319353546146654,0.0057,0.0160320641282565,0.0475728155339806,3,0,26,88
